X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
2.76201088140322,43.2040254239805,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200035863,"CC Région Lézignanaise, Corbières et Minervois",1,1,2,1,1,2.76201088140322,43.2040254239805,680645,6233897,2154,57
2.25282152578851,44.5668379194923,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067064,CC Decazeville Communauté,1,1,2,1,1,2.25282152578851,44.5668379194923,640668,6385587,2154,58
2.89056200030777,44.0324226282474,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200914,CC de la Muse et des Raspes du Tarn,1,1,2,1,1,2.89056200030777,44.0324226282474,691227,6325942,2154,59
-0.095619311274141,43.0053536131689,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200070811,CC Pyrénées Vallées des Gaves,1,1,2,1,1,-0.0956193112741397,43.0053536131689,447443,6216730,2154,60
2.78612924871512,44.1594875887136,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200765,CC de Lévézou Pareloup,1,1,2,1,1,2.78612924871512,44.1594875887136,682894,6340077,2154,61
0.02266529599462,43.1994231038139,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200069300,CA Tarbes-Lourdes-Pyrénées,1,1,2,1,1,0.0226652959946202,43.1994231038139,457902,6237921,2154,62
4.17225989155694,43.7167294339674,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243000569,"CC Rhony, Vistre, Vidourle",1,1,2,1,1,4.17225989155694,43.7167294339674,794486,6291557,2154,63
1.45853622631452,43.7112936968857,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243100815,CC des Coteaux Bellevue,1,1,2,1,1,1.45853622631452,43.7112936968857,575747,6291464,2154,64
2.54908084012719,44.031862823457,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200542,CC du Réquistanais,1,1,2,1,1,2.54908084012719,44.031862823457,663854,6325977,2154,65
0.642287368681648,43.8401149193673,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243200391,CC de la Lomagne Gersoise,1,1,2,1,1,0.642287368681648,43.8401149193673,510395,6307398,2154,66
2.38539331209673,44.0156144520935,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,248100497,CC Val 81,1,1,2,1,1,2.38539331209673,44.0156144520935,650719,6324260,2154,67
2.11056738567218,43.2513366868032,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200035707,CC Piège Lauragais Malepère,1,1,2,1,1,2.11056738567218,43.2513366868032,627726,6239534,2154,68
1.49046205835173,43.8645141439089,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243100773,CC Val'Aïgo,1,1,2,1,1,1.49046205835173,43.8645141439089,578645,6308438,2154,69
1.52156143824162,43.5389230387821,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243100633,CA du Sicoval,1,1,2,1,1,1.52156143824162,43.5389230387821,580468,6272214,2154,70
2.22933458039141,44.3080310411098,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200807,CC Aveyron Ségala Viaur,1,1,2,1,1,2.22933458039141,44.3080310411098,638523,6356856,2154,71
1.96070130648674,43.3231021752437,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200035855,CC Castelnaudary Lauragais Audois,1,1,2,1,1,1.96070130648674,43.3231021752437,615654,6247660,2154,72
2.85944524840691,44.4222584787788,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200068484,CC des Causses à l'Aubrac,1,1,2,1,1,2.85944524840691,44.4222584787788,688810,6369256,2154,73
1.71997600586196,43.4069727952497,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200071298,CC des Terres du Lauragais,1,1,2,1,1,1.71997600586196,43.4069727952497,596270,6257269,2154,74
4.56476900592101,43.94086118622,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,243000684,CC du Pont du Gard,1,1,2,1,1,4.56476900592101,43.94086118622,825626,6317007,2154,75
2.21284208388041,44.4767270996989,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200674,CC du Plateau de Montbazens,1,1,2,1,1,2.21284208388041,44.4767270996989,637394,6375609,2154,76
2.45647530334362,43.8845068996568,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200034031,CC des Monts d'Alban et du Villefranchois,1,1,2,1,1,2.45647530334362,43.8845068996568,656318,6309650,2154,77
1.21871803257807,43.3014148661429,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200066819,CC du Volvestre,1,1,2,1,1,1.21871803257807,43.3014148661429,555391,6246326,2154,78
2.81995477605803,43.9213614214737,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",1,1,2,1,1,2.81995477605803,43.9213614214737,685539,6313612,2154,79
1.59576428902691,42.8468748613898,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,240900431,CC du Pays de Tarascon,1,1,2,1,1,1.59576428902691,42.8468748613898,585098,6195178,2154,80
3.48116725682103,44.5292511205746,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,244800405,CC Coeur de Lozère,1,1,2,1,1,3.48116725682103,44.5292511205746,738234,6381248,2154,81
2.23928545611989,43.0499135178348,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200071926,CC du Limouxin,1,1,2,1,1,2.23928545611989,43.0499135178348,637970,6217032,2154,82
2.75143752763006,43.8244938616904,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067163,"CC Monts, Rance et Rougier",1,1,2,1,1,2.75143752763006,43.8244938616904,680002,6302863,2154,83
1.23942838860493,44.1354618734576,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067122,CC Coteaux et Plaines du Pays Lafrançaisain,1,1,2,1,1,1.23942838860493,44.1354618734576,559139,6338954,2154,84
1.44057482524845,44.4507212941785,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200023737,CA du Grand Cahors,1,1,2,1,1,1.44057482524845,44.4507212941785,575921,6373633,2154,85
1.61029631189405,42.965439630509,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067791,CA Pays Foix-Varilhes,1,1,2,1,1,1.61029631189405,42.965439630509,586519,6208339,2154,86
2.86743217942533,44.694225326748,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200067171,CC Aubrac et Carladez,1,1,2,1,1,2.86743217942533,44.694225326748,689497,6399465,2154,87
1.123976471366,44.0486170861069,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200066322,CC Terres des Confluences,1,1,2,1,1,1.123976471366,44.0486170861069,549674,6329521,2154,88
3.28809887855476,44.557649749595,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,244800470,CC du Gévaudan,1,1,2,1,1,3.28809887855476,44.557649749595,722881,6384328,2154,89
2.29268760893102,44.4038386686429,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,241200625,CC du Pays Rignacois,1,1,2,1,1,2.29268760893102,44.4038386686429,643672,6367452,2154,90
1.56518433116199,44.3332171322244,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,244600532,CC du Pays de Lalbenque-Limogne,1,1,2,1,1,1.56518433116199,44.3332171322244,585598,6360394,2154,91
1.41844366446637,43.7956249414977,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200034957,CC du Frontonnais,1,1,2,1,1,1.41844366446637,43.7956249414977,572703,6300898,2154,92
1.12745722811528,44.2638610828236,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200040418,CC du Pays de Serres en Quercy,1,1,2,1,1,1.12745722811528,44.2638610828236,550520,6353422,2154,93
0.480833930689124,43.0920309103443,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200070829,CC Neste Barousse,1,1,2,1,1,0.480833930689124,43.0920309103443,494763,6224691,2154,94
3.48903307276093,44.6240281182905,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200069102,CC Randon - Margeride,1,1,2,1,1,3.48903307276093,44.6240281182905,738794,6391779,2154,95
1.47763358701684,43.3593788218941,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200068807,CC Lèze Ariège,1,1,2,1,1,1.47763358701684,43.3593788218941,576532,6252328,2154,96
1.34368744039879,44.2691871950223,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200039519,CC du Quercy Blanc,1,1,2,1,1,1.34368744039879,44.2691871950223,567791,6353628,2154,97
1.61559140952815,43.123569912716,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200066231,CC des Portes d'Ariège Pyrénées,1,1,2,1,1,1.61559140952815,43.123569912716,587260,6225911,2154,98
1.264672015179,44.6854209405802,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200035327,CC Cazals-Salviac,1,1,2,1,1,1.264672015179,44.6854209405802,562500,6399990,2154,99
0.879720910714665,43.620901065011,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200042372,CC des Coteaux Arrats Gimone,1,1,2,1,1,0.879720910714664,43.620901065011,528830,6282504,2154,100
3.02437772141988,42.5350593280872,2021/05/08 00:00:00+00,3,Dégradé,#F0E641,2021/05/07 09:00:00+00,Atmo-Occitanie,EPCI,200043602,CC des Albères et de la Côte Vermeille,1,1,3,1,1,3.02437772141988,42.5350593280872,702006,6159475,2154,101
